date,symbol,buy_price,sell_price_t2,sell_price_t3,sell_price_t4,sell_price_t5,return_t2,return_t3,return_t4,return_t5
20251029,000155,12.52,12.29,12.16,11.8,12.12,-0.018370607028754028,-0.0287539936102236,-0.0575079872204472,-0.03194888178913741
20251029,000034,42.02,43.03,43.49,42.07,42.87,0.024036173250832887,0.03498334126606375,0.00118990956687285,0.020228462636839462
20251029,000007,8.23,8.3,8.6,8.58,8.87,0.008505467800729074,0.044957472660996256,0.04252733900364516,0.07776427703523679
20251029,000400,26.9,26.44,27.06,27.2,28.22,-0.017100371747211796,0.0059479553903345785,0.01115241635687735,0.04907063197026024
20251029,000021,30.4,27.3,27.15,26.97,26.4,-0.10197368421052624,-0.1069078947368421,-0.11282894736842104,-0.13157894736842105
20251030,000155,12.45,12.16,11.8,12.12,12.33,-0.023293172690762986,-0.05220883534136535,-0.02650602409638555,-0.009638554216867408
20251030,000007,8.12,8.6,8.58,8.87,8.96,0.0591133004926109,0.05665024630541883,0.09236453201970445,0.10344827586206917
20251030,000011,11.07,10.73,10.44,10.46,10.3,-0.030713640469738016,-0.056910569105691124,-0.055103884372177,-0.06955736224028902
20251030,000421,6.99,7.24,7.3,7.34,7.31,0.035765379113018594,0.044349070100143,0.050071530758225985,0.045779685264663715
20251030,000034,41.0,43.49,42.07,42.87,44.88,0.06073170731707322,0.026097560975609762,0.04560975609756091,0.09463414634146347
20251031,000007,8.16,8.58,8.87,8.96,9.67,0.05147058823529411,0.08700980392156851,0.09803921568627459,0.18504901960784312
20251031,000155,12.27,11.8,12.12,12.33,12.67,-0.038304808475957526,-0.012224938875305652,0.00488997555012229,0.03259983700081503
20251031,000011,10.9,10.44,10.46,10.3,10.17,-0.0422018348623854,-0.040366972477064174,-0.055045871559632996,-0.06697247706422021
20251031,000034,42.8,42.07,42.87,44.88,44.18,-0.017056074766355067,0.0016355140186915956,0.04859813084112163,0.03224299065420567
20251031,000009,11.4,10.9,10.97,10.95,11.19,-0.043859649122807015,-0.03771929824561401,-0.03947368421052641,-0.018421052631579022
20251103,000007,8.59,8.87,8.96,9.67,9.79,0.03259604190919667,0.04307334109429581,0.12572759022118743,0.13969732246798594
20251103,000155,12.07,12.12,12.33,12.67,12.66,0.004142502071250947,0.021541010770505367,0.0497100248550124,0.04888152444076221
20251103,000034,43.23,42.87,44.88,44.18,44.9,-0.008327550312283124,0.03816793893129784,0.021975479990747233,0.038630580615313485
20251103,000505,6.99,7.14,7.04,7.06,7.08,0.021459227467811082,0.0071530758226036936,0.01001430615164512,0.012875536480686674
20251103,000504,9.67,9.85,9.86,9.69,9.58,0.018614270941054778,0.019648397104446692,0.0020682523267838235,-0.009307135470527389
20251104,000510,5.98,6.09,6.39,6.39,6.59,0.018394648829431343,0.06856187290969887,0.06856187290969887,0.1020066889632106
20251104,000007,8.5,8.96,9.67,9.79,9.16,0.05411764705882363,0.1376470588235294,0.15176470588235283,0.07764705882352943
